congthuc
B*B*I/G
B*B*I/H
B*C*C/A
B*C*C/D
B*C*C/E
B*C*C/F
B*C*C/G
B*C*C/H
B*C*C/I
B*C*D/A
B*C*D/E
B*C*D/F
B*C*D/G
B*C*D/H
B*C*D/I
B*C*E/A
B*C*E/D
B*C*E/F
B*C*E/G
B*C*E/H
B*C*E/I
B*C*F/A
B*C*F/D
B*C*F/E
B*C*F/G
B*C*F/H
B*C*F/I
B*C*G/A
B*C*G/D
B*C*G/E
B*C*G/F
B*C*G/H
B*C*G/I
B*C*H/A
B*C*H/D
B*C*H/E
B*C*H/F
B*C*H/G
B*C*H/I
B*C*I/A
B*C*I/D
B*C*I/E
B*C*I/F
B*C*I/G
B*C*I/H
B*D*D/A
B*D*D/C
B*D*D/E
B*D*D/F
B*D*D/G
B*D*D/H
B*D*D/I
B*D*E/A
B*D*E/C
B*D*E/F
B*D*E/G
B*D*E/H
B*D*E/I
B*D*F/A
B*D*F/C
B*D*F/E
B*D*F/G
B*D*F/H
B*D*F/I
B*D*G/A
B*D*G/C
B*D*G/E
B*D*G/F
B*D*G/H
B*D*G/I
B*D*H/A
B*D*H/C
B*D*H/E
B*D*H/F
B*D*H/G
B*D*H/I
B*D*I/A
B*D*I/C
B*D*I/E
B*D*I/F
B*D*I/G
B*D*I/H
B*E*E/A
B*E*E/C
B*E*E/D
B*E*E/F
B*E*E/G
B*E*E/H
B*E*E/I
B*E*F/A
B*E*F/C
B*E*F/D
B*E*F/G
B*E*F/H
B*E*F/I
B*E*G/A
B*E*G/C
B*E*G/D
B*E*G/F
B*E*G/H
B*E*G/I
B*E*H/A
B*E*H/C
B*E*H/D
B*E*H/F
B*E*H/G
B*E*H/I
B*E*I/A
B*E*I/C
B*E*I/D
B*E*I/F
B*E*I/G
B*E*I/H
B*F*F/A
B*F*F/C
B*F*F/D
B*F*F/E
B*F*F/G
B*F*F/H
B*F*F/I
B*F*G/A
B*F*G/C
B*F*G/D
B*F*G/E
B*F*G/H
B*F*G/I
B*F*H/A
B*F*H/C
B*F*H/D
B*F*H/E
B*F*H/G
B*F*H/I
B*F*I/A
B*F*I/C
B*F*I/D
B*F*I/E
B*F*I/G
B*F*I/H
B*G*G/A
B*G*G/C
B*G*G/D
B*G*G/E
B*G*G/F
B*G*G/H
B*G*G/I
B*G*H/A
B*G*H/C
B*G*H/D
B*G*H/E
B*G*H/F
B*G*H/I
B*G*I/A
B*G*I/C
B*G*I/D
B*G*I/E
B*G*I/F
B*G*I/H
B*H*H/A
B*H*H/C
B*H*H/D
B*H*H/E
B*H*H/F
B*H*H/G
B*H*H/I
B*H*I/A
B*H*I/C
B*H*I/D
B*H*I/E
B*H*I/F
B*H*I/G
B*I*I/A
B*I*I/C
B*I*I/D
B*I*I/E
B*I*I/F
B*I*I/G
B*I*I/H
C*C*C/A
C*C*C/B
C*C*C/D
C*C*C/E
C*C*C/F
C*C*C/G
C*C*C/H
C*C*C/I
C*C*D/A
C*C*D/B
C*C*D/E
C*C*D/F
C*C*D/G
C*C*D/H
C*C*D/I
C*C*E/A
C*C*E/B
C*C*E/D
C*C*E/F
C*C*E/G
C*C*E/H
C*C*E/I
C*C*F/A
C*C*F/B
C*C*F/D
C*C*F/E
C*C*F/G
C*C*F/H
C*C*F/I
C*C*G/A
C*C*G/B
C*C*G/D
C*C*G/E
C*C*G/F
C*C*G/H
C*C*G/I
C*C*H/A
C*C*H/B
C*C*H/D
C*C*H/E
C*C*H/F
C*C*H/G
C*C*H/I
C*C*I/A
C*C*I/B
C*C*I/D
C*C*I/E
C*C*I/F
C*C*I/G
C*C*I/H
C*D*D/A
C*D*D/B
C*D*D/E
C*D*D/F
C*D*D/G
C*D*D/H
C*D*D/I
C*D*E/A
C*D*E/B
C*D*E/F
C*D*E/G
C*D*E/H
C*D*E/I
C*D*F/A
C*D*F/B
C*D*F/E
C*D*F/G
C*D*F/H
C*D*F/I
C*D*G/A
C*D*G/B
C*D*G/E
C*D*G/F
C*D*G/H
C*D*G/I
C*D*H/A
C*D*H/B
C*D*H/E
C*D*H/F
C*D*H/G
C*D*H/I
C*D*I/A
C*D*I/B
C*D*I/E
C*D*I/F
C*D*I/G
C*D*I/H
C*E*E/A
C*E*E/B
C*E*E/D
C*E*E/F
C*E*E/G
C*E*E/H
C*E*E/I
C*E*F/A
C*E*F/B
C*E*F/D
C*E*F/G
C*E*F/H
C*E*F/I
C*E*G/A
C*E*G/B
C*E*G/D
C*E*G/F
C*E*G/H
C*E*G/I
C*E*H/A
C*E*H/B
C*E*H/D
C*E*H/F
C*E*H/G
C*E*H/I
C*E*I/A
C*E*I/B
C*E*I/D
C*E*I/F
C*E*I/G
C*E*I/H
C*F*F/A
C*F*F/B
C*F*F/D
C*F*F/E
C*F*F/G
C*F*F/H
C*F*F/I
C*F*G/A
C*F*G/B
C*F*G/D
C*F*G/E
C*F*G/H
C*F*G/I
C*F*H/A
C*F*H/B
C*F*H/D
C*F*H/E
C*F*H/G
C*F*H/I
C*F*I/A
C*F*I/B
C*F*I/D
C*F*I/E
C*F*I/G
C*F*I/H
C*G*G/A
C*G*G/B
C*G*G/D
C*G*G/E
C*G*G/F
C*G*G/H
C*G*G/I
C*G*H/A
C*G*H/B
C*G*H/D
C*G*H/E
C*G*H/F
C*G*H/I
C*G*I/A
C*G*I/B
C*G*I/D
C*G*I/E
C*G*I/F
C*G*I/H
C*H*H/A
C*H*H/B
C*H*H/D
C*H*H/E
C*H*H/F
C*H*H/G
C*H*H/I
C*H*I/A
C*H*I/B
C*H*I/D
C*H*I/E
C*H*I/F
C*H*I/G
C*I*I/A
C*I*I/B
C*I*I/D
C*I*I/E
C*I*I/F
C*I*I/G
C*I*I/H
D*D*D/A
D*D*D/B
D*D*D/C
D*D*D/E
D*D*D/F
D*D*D/G
D*D*D/H
D*D*D/I
D*D*E/A
D*D*E/B
D*D*E/C
D*D*E/F
D*D*E/G
D*D*E/H
D*D*E/I
D*D*F/A
D*D*F/B
D*D*F/C
D*D*F/E
D*D*F/G
D*D*F/H
D*D*F/I
D*D*G/A
D*D*G/B
D*D*G/C
D*D*G/E
D*D*G/F
D*D*G/H
D*D*G/I
D*D*H/A
D*D*H/B
D*D*H/C
D*D*H/E
D*D*H/F
D*D*H/G
D*D*H/I
D*D*I/A
D*D*I/B
D*D*I/C
D*D*I/E
D*D*I/F
D*D*I/G
D*D*I/H
D*E*E/A
D*E*E/B
D*E*E/C
D*E*E/F
D*E*E/G
D*E*E/H
D*E*E/I
D*E*F/A
D*E*F/B
D*E*F/C
D*E*F/G
D*E*F/H
D*E*F/I
D*E*G/A
D*E*G/B
D*E*G/C
D*E*G/F
D*E*G/H
D*E*G/I
D*E*H/A
D*E*H/B
D*E*H/C
D*E*H/F
D*E*H/G
D*E*H/I
D*E*I/A
D*E*I/B
D*E*I/C
D*E*I/F
D*E*I/G
D*E*I/H
D*F*F/A
D*F*F/B
D*F*F/C
D*F*F/E
D*F*F/G
D*F*F/H
D*F*F/I
D*F*G/A
D*F*G/B
D*F*G/C
D*F*G/E
D*F*G/H
D*F*G/I
D*F*H/A
D*F*H/B
D*F*H/C
D*F*H/E
D*F*H/G
D*F*H/I
D*F*I/A
D*F*I/B
D*F*I/C
D*F*I/E
D*F*I/G
D*F*I/H
D*G*G/A
D*G*G/B
D*G*G/C
D*G*G/E
D*G*G/F
D*G*G/H
D*G*G/I
D*G*H/A
D*G*H/B
D*G*H/C
D*G*H/E
D*G*H/F
D*G*H/I
D*G*I/A
D*G*I/B
D*G*I/C
D*G*I/E
D*G*I/F
D*G*I/H
D*H*H/A
D*H*H/B
D*H*H/C
D*H*H/E
D*H*H/F
D*H*H/G
D*H*H/I
D*H*I/A
D*H*I/B
D*H*I/C
D*H*I/E
D*H*I/F
D*H*I/G
D*I*I/A
D*I*I/B
D*I*I/C
D*I*I/E
D*I*I/F
D*I*I/G
D*I*I/H
E*E*E/A
E*E*E/B
E*E*E/C
E*E*E/D
E*E*E/F
E*E*E/G
E*E*E/H
E*E*E/I
E*E*F/A
E*E*F/B
E*E*F/C
E*E*F/D
E*E*F/G
E*E*F/H
E*E*F/I
E*E*G/A
E*E*G/B
E*E*G/C
E*E*G/D
E*E*G/F
E*E*G/H
E*E*G/I
E*E*H/A
E*E*H/B
E*E*H/C
E*E*H/D
E*E*H/F
E*E*H/G
E*E*H/I
E*E*I/A
E*E*I/B
E*E*I/C
E*E*I/D
E*E*I/F
E*E*I/G
E*E*I/H
E*F*F/A
E*F*F/B
E*F*F/C
E*F*F/D
E*F*F/G
E*F*F/H
E*F*F/I
E*F*G/A
E*F*G/B
E*F*G/C
E*F*G/D
E*F*G/H
E*F*G/I
E*F*H/A
E*F*H/B
E*F*H/C
E*F*H/D
E*F*H/G
E*F*H/I
E*F*I/A
E*F*I/B
E*F*I/C
E*F*I/D
E*F*I/G
E*F*I/H
E*G*G/A
E*G*G/B
E*G*G/C
E*G*G/D
E*G*G/F
E*G*G/H
E*G*G/I
E*G*H/A
E*G*H/B
E*G*H/C
E*G*H/D
E*G*H/F
E*G*H/I
E*G*I/A
E*G*I/B
E*G*I/C
E*G*I/D
E*G*I/F
E*G*I/H
E*H*H/A
E*H*H/B
E*H*H/C
E*H*H/D
E*H*H/F
E*H*H/G
E*H*H/I
E*H*I/A
E*H*I/B
E*H*I/C
E*H*I/D
E*H*I/F
E*H*I/G
E*I*I/A
E*I*I/B
E*I*I/C
E*I*I/D
E*I*I/F
E*I*I/G
E*I*I/H
F*F*F/A
F*F*F/B
F*F*F/C
F*F*F/D
F*F*F/E
F*F*F/G
F*F*F/H
F*F*F/I
F*F*G/A
F*F*G/B
F*F*G/C
F*F*G/D
F*F*G/E
F*F*G/H
F*F*G/I
F*F*H/A
F*F*H/B
F*F*H/C
F*F*H/D
F*F*H/E
F*F*H/G
F*F*H/I
F*F*I/A
F*F*I/B
F*F*I/C
F*F*I/D
F*F*I/E
F*F*I/G
F*F*I/H
F*G*G/A
F*G*G/B
F*G*G/C
F*G*G/D
F*G*G/E
F*G*G/H
F*G*G/I
F*G*H/A
F*G*H/B
F*G*H/C
F*G*H/D
F*G*H/E
F*G*H/I
F*G*I/A
F*G*I/B
F*G*I/C
F*G*I/D
F*G*I/E
F*G*I/H
F*H*H/A
F*H*H/B
F*H*H/C
F*H*H/D
F*H*H/E
F*H*H/G
F*H*H/I
F*H*I/A
F*H*I/B
F*H*I/C
F*H*I/D
F*H*I/E
F*H*I/G
F*I*I/A
F*I*I/B
F*I*I/C
F*I*I/D
F*I*I/E
F*I*I/G
F*I*I/H
G*G*G/A
G*G*G/B
G*G*G/C
G*G*G/D
G*G*G/E
G*G*G/F
G*G*G/H
G*G*G/I
G*G*H/A
G*G*H/B
G*G*H/C
G*G*H/D
G*G*H/E
G*G*H/F
G*G*H/I
G*G*I/A
G*G*I/B
G*G*I/C
G*G*I/D
G*G*I/E
G*G*I/F
G*G*I/H
G*H*H/A
G*H*H/B
G*H*H/C
G*H*H/D
G*H*H/E
G*H*H/F
G*H*H/I
G*H*I/A
G*H*I/B
G*H*I/C
G*H*I/D
G*H*I/E
G*H*I/F
G*I*I/A
G*I*I/B
G*I*I/C
G*I*I/D
G*I*I/E
G*I*I/F
G*I*I/H
H*H*H/A
H*H*H/B
H*H*H/C
H*H*H/D
H*H*H/E
H*H*H/F
H*H*H/G
H*H*H/I
H*H*I/A
H*H*I/B
H*H*I/C
H*H*I/D
H*H*I/E
H*H*I/F
H*H*I/G
H*I*I/A
H*I*I/B
H*I*I/C
H*I*I/D
H*I*I/E
H*I*I/F
H*I*I/G
I*I*I/A
I*I*I/B
I*I*I/C
I*I*I/D
I*I*I/E
I*I*I/F
I*I*I/G
I*I*I/H
