congthuc
A*A/B/B/B/B/B/B/B
A*A/B/B/B/B/B/B/C
A*A/B/B/B/B/B/B/D
A*A/B/B/B/B/B/B/E
A*A/B/B/B/B/B/B/F
A*A/B/B/B/B/B/B/G
A*A/B/B/B/B/B/B/H
A*A/B/B/B/B/B/B/I
A*A/B/B/B/B/B/C/C
A*A/B/B/B/B/B/C/D
A*A/B/B/B/B/B/C/E
A*A/B/B/B/B/B/C/F
A*A/B/B/B/B/B/C/G
A*A/B/B/B/B/B/C/H
A*A/B/B/B/B/B/C/I
A*A/B/B/B/B/B/D/D
A*A/B/B/B/B/B/D/E
A*A/B/B/B/B/B/D/F
A*A/B/B/B/B/B/D/G
A*A/B/B/B/B/B/D/H
A*A/B/B/B/B/B/D/I
A*A/B/B/B/B/B/E/E
A*A/B/B/B/B/B/E/F
A*A/B/B/B/B/B/E/G
A*A/B/B/B/B/B/E/H
A*A/B/B/B/B/B/E/I
A*A/B/B/B/B/B/F/F
A*A/B/B/B/B/B/F/G
A*A/B/B/B/B/B/F/H
A*A/B/B/B/B/B/F/I
A*A/B/B/B/B/B/G/G
A*A/B/B/B/B/B/G/H
A*A/B/B/B/B/B/G/I
A*A/B/B/B/B/B/H/H
A*A/B/B/B/B/B/H/I
A*A/B/B/B/B/B/I/I
A*A/B/B/B/B/C/C/C
A*A/B/B/B/B/C/C/D
A*A/B/B/B/B/C/C/E
A*A/B/B/B/B/C/C/F
A*A/B/B/B/B/C/C/G
A*A/B/B/B/B/C/C/H
A*A/B/B/B/B/C/C/I
A*A/B/B/B/B/C/D/D
A*A/B/B/B/B/C/D/E
A*A/B/B/B/B/C/D/F
A*A/B/B/B/B/C/D/G
A*A/B/B/B/B/C/D/H
A*A/B/B/B/B/C/D/I
A*A/B/B/B/B/C/E/E
A*A/B/B/B/B/C/E/F
A*A/B/B/B/B/C/E/G
A*A/B/B/B/B/C/E/H
A*A/B/B/B/B/C/E/I
A*A/B/B/B/B/C/F/F
A*A/B/B/B/B/C/F/G
A*A/B/B/B/B/C/F/H
A*A/B/B/B/B/C/F/I
A*A/B/B/B/B/C/G/G
A*A/B/B/B/B/C/G/H
A*A/B/B/B/B/C/G/I
A*A/B/B/B/B/C/H/H
A*A/B/B/B/B/C/H/I
A*A/B/B/B/B/C/I/I
A*A/B/B/B/B/D/D/D
A*A/B/B/B/B/D/D/E
A*A/B/B/B/B/D/D/F
A*A/B/B/B/B/D/D/G
A*A/B/B/B/B/D/D/H
A*A/B/B/B/B/D/D/I
A*A/B/B/B/B/D/E/E
A*A/B/B/B/B/D/E/F
A*A/B/B/B/B/D/E/G
A*A/B/B/B/B/D/E/H
A*A/B/B/B/B/D/E/I
A*A/B/B/B/B/D/F/F
A*A/B/B/B/B/D/F/G
A*A/B/B/B/B/D/F/H
A*A/B/B/B/B/D/F/I
A*A/B/B/B/B/D/G/G
A*A/B/B/B/B/D/G/H
A*A/B/B/B/B/D/G/I
A*A/B/B/B/B/D/H/H
A*A/B/B/B/B/D/H/I
A*A/B/B/B/B/D/I/I
A*A/B/B/B/B/E/E/E
A*A/B/B/B/B/E/E/F
A*A/B/B/B/B/E/E/G
A*A/B/B/B/B/E/E/H
A*A/B/B/B/B/E/E/I
A*A/B/B/B/B/E/F/F
A*A/B/B/B/B/E/F/G
A*A/B/B/B/B/E/F/H
A*A/B/B/B/B/E/F/I
A*A/B/B/B/B/E/G/G
A*A/B/B/B/B/E/G/H
A*A/B/B/B/B/E/G/I
A*A/B/B/B/B/E/H/H
A*A/B/B/B/B/E/H/I
A*A/B/B/B/B/E/I/I
A*A/B/B/B/B/F/F/F
A*A/B/B/B/B/F/F/G
A*A/B/B/B/B/F/F/H
A*A/B/B/B/B/F/F/I
A*A/B/B/B/B/F/G/G
A*A/B/B/B/B/F/G/H
A*A/B/B/B/B/F/G/I
A*A/B/B/B/B/F/H/H
A*A/B/B/B/B/F/H/I
A*A/B/B/B/B/F/I/I
A*A/B/B/B/B/G/G/G
A*A/B/B/B/B/G/G/H
A*A/B/B/B/B/G/G/I
A*A/B/B/B/B/G/H/H
A*A/B/B/B/B/G/H/I
A*A/B/B/B/B/G/I/I
A*A/B/B/B/B/H/H/H
A*A/B/B/B/B/H/H/I
