congthuc
B*D/C/E
B*D/C/F
B*D/C/G
B*D/C/H
B*D/C/I
B*D/E/E
B*D/E/F
B*D/E/G
B*D/E/H
B*D/E/I
B*D/F/F
B*D/F/G
B*D/F/H
B*D/F/I
B*D/G/G
B*D/G/H
B*D/G/I
B*D/H/H
B*D/H/I
B*D/I/I
B*E/A/A
B*E/A/C
B*E/A/D
B*E/A/F
B*E/A/G
B*E/A/H
B*E/A/I
B*E/C/C
B*E/C/D
B*E/C/F
B*E/C/G
B*E/C/H
B*E/C/I
B*E/D/D
B*E/D/F
B*E/D/G
B*E/D/H
B*E/D/I
B*E/F/F
B*E/F/G
B*E/F/H
B*E/F/I
B*E/G/G
B*E/G/H
B*E/G/I
B*E/H/H
B*E/H/I
B*E/I/I
B*F/A/A
B*F/A/C
B*F/A/D
B*F/A/E
B*F/A/G
B*F/A/H
B*F/A/I
B*F/C/C
B*F/C/D
B*F/C/E
B*F/C/G
B*F/C/H
B*F/C/I
B*F/D/D
B*F/D/E
B*F/D/G
B*F/D/H
B*F/D/I
B*F/E/E
B*F/E/G
B*F/E/H
B*F/E/I
B*F/G/G
B*F/G/H
B*F/G/I
B*F/H/H
B*F/H/I
B*F/I/I
B*G/A/A
B*G/A/C
B*G/A/D
B*G/A/E
B*G/A/F
B*G/A/H
B*G/A/I
B*G/C/C
B*G/C/D
B*G/C/E
B*G/C/F
B*G/C/H
B*G/C/I
B*G/D/D
B*G/D/E
B*G/D/F
B*G/D/H
B*G/D/I
B*G/E/E
B*G/E/F
B*G/E/H
B*G/E/I
B*G/F/F
B*G/F/H
B*G/F/I
B*G/H/H
B*G/H/I
B*G/I/I
B*H/A/A
B*H/A/C
B*H/A/D
B*H/A/E
B*H/A/F
B*H/A/G
B*H/A/I
B*H/C/C
B*H/C/D
B*H/C/E
B*H/C/F
B*H/C/G
B*H/C/I
B*H/D/D
B*H/D/E
B*H/D/F
B*H/D/G
B*H/D/I
B*H/E/E
B*H/E/F
B*H/E/G
B*H/E/I
B*H/F/F
B*H/F/G
B*H/F/I
B*H/G/G
B*H/G/I
B*H/I/I
B*I/A/A
B*I/A/C
B*I/A/D
B*I/A/E
B*I/A/F
B*I/A/G
B*I/A/H
B*I/C/C
B*I/C/D
B*I/C/E
B*I/C/F
B*I/C/G
B*I/C/H
B*I/D/D
B*I/D/E
B*I/D/F
B*I/D/G
B*I/D/H
B*I/E/E
B*I/E/F
B*I/E/G
B*I/E/H
B*I/F/F
B*I/F/G
B*I/F/H
B*I/G/G
B*I/G/H
B*I/H/H
C*C/A/A
C*C/A/B
C*C/A/D
C*C/A/E
C*C/A/F
C*C/A/G
C*C/A/H
C*C/A/I
C*C/B/B
C*C/B/D
C*C/B/E
C*C/B/F
C*C/B/G
C*C/B/H
C*C/B/I
C*C/D/D
C*C/D/E
C*C/D/F
C*C/D/G
C*C/D/H
C*C/D/I
C*C/E/E
C*C/E/F
C*C/E/G
C*C/E/H
C*C/E/I
C*C/F/F
C*C/F/G
C*C/F/H
C*C/F/I
C*C/G/G
C*C/G/H
C*C/G/I
C*C/H/H
C*C/H/I
C*C/I/I
C*D/A/A
C*D/A/B
C*D/A/E
C*D/A/F
C*D/A/G
C*D/A/H
C*D/A/I
C*D/B/B
C*D/B/E
C*D/B/F
C*D/B/G
C*D/B/H
C*D/B/I
C*D/E/E
C*D/E/F
C*D/E/G
C*D/E/H
C*D/E/I
C*D/F/F
C*D/F/G
C*D/F/H
C*D/F/I
C*D/G/G
C*D/G/H
C*D/G/I
C*D/H/H
C*D/H/I
C*D/I/I
C*E/A/A
C*E/A/B
C*E/A/D
C*E/A/F
C*E/A/G
C*E/A/H
C*E/A/I
C*E/B/B
C*E/B/D
C*E/B/F
C*E/B/G
C*E/B/H
C*E/B/I
C*E/D/D
C*E/D/F
C*E/D/G
C*E/D/H
C*E/D/I
C*E/F/F
C*E/F/G
C*E/F/H
C*E/F/I
C*E/G/G
C*E/G/H
C*E/G/I
C*E/H/H
C*E/H/I
C*E/I/I
C*F/A/A
C*F/A/B
C*F/A/D
C*F/A/E
C*F/A/G
C*F/A/H
C*F/A/I
C*F/B/B
C*F/B/D
C*F/B/E
C*F/B/G
C*F/B/H
C*F/B/I
C*F/D/D
C*F/D/E
C*F/D/G
C*F/D/H
C*F/D/I
C*F/E/E
C*F/E/G
C*F/E/H
C*F/E/I
C*F/G/G
C*F/G/H
C*F/G/I
C*F/H/H
C*F/H/I
C*F/I/I
C*G/A/A
C*G/A/B
C*G/A/D
C*G/A/E
C*G/A/F
C*G/A/H
C*G/A/I
C*G/B/B
C*G/B/D
C*G/B/E
C*G/B/F
C*G/B/H
C*G/B/I
C*G/D/D
C*G/D/E
C*G/D/F
C*G/D/H
C*G/D/I
C*G/E/E
C*G/E/F
C*G/E/H
C*G/E/I
C*G/F/F
C*G/F/H
C*G/F/I
C*G/H/H
C*G/H/I
C*G/I/I
C*H/A/A
C*H/A/B
C*H/A/D
C*H/A/E
C*H/A/F
C*H/A/G
C*H/A/I
C*H/B/B
C*H/B/D
C*H/B/E
C*H/B/F
C*H/B/G
C*H/B/I
C*H/D/D
C*H/D/E
C*H/D/F
C*H/D/G
C*H/D/I
C*H/E/E
C*H/E/F
C*H/E/G
C*H/E/I
C*H/F/F
C*H/F/G
C*H/F/I
C*H/G/G
C*H/G/I
C*H/I/I
C*I/A/A
C*I/A/B
C*I/A/D
C*I/A/E
C*I/A/F
C*I/A/G
C*I/A/H
C*I/B/B
C*I/B/D
C*I/B/E
C*I/B/F
C*I/B/G
C*I/B/H
C*I/D/D
C*I/D/E
C*I/D/F
C*I/D/G
C*I/D/H
C*I/E/E
C*I/E/F
C*I/E/G
C*I/E/H
C*I/F/F
C*I/F/G
C*I/F/H
C*I/G/G
C*I/G/H
C*I/H/H
D*D/A/A
D*D/A/B
D*D/A/C
D*D/A/E
D*D/A/F
D*D/A/G
D*D/A/H
D*D/A/I
D*D/B/B
D*D/B/C
D*D/B/E
D*D/B/F
D*D/B/G
D*D/B/H
D*D/B/I
D*D/C/C
D*D/C/E
D*D/C/F
D*D/C/G
D*D/C/H
D*D/C/I
D*D/E/E
D*D/E/F
D*D/E/G
D*D/E/H
D*D/E/I
D*D/F/F
D*D/F/G
D*D/F/H
D*D/F/I
D*D/G/G
D*D/G/H
D*D/G/I
D*D/H/H
D*D/H/I
D*D/I/I
D*E/A/A
D*E/A/B
D*E/A/C
D*E/A/F
D*E/A/G
D*E/A/H
D*E/A/I
D*E/B/B
D*E/B/C
D*E/B/F
D*E/B/G
D*E/B/H
D*E/B/I
D*E/C/C
D*E/C/F
D*E/C/G
D*E/C/H
D*E/C/I
D*E/F/F
D*E/F/G
D*E/F/H
D*E/F/I
D*E/G/G
D*E/G/H
D*E/G/I
D*E/H/H
D*E/H/I
D*E/I/I
D*F/A/A
D*F/A/B
D*F/A/C
D*F/A/E
D*F/A/G
D*F/A/H
D*F/A/I
D*F/B/B
D*F/B/C
D*F/B/E
D*F/B/G
D*F/B/H
D*F/B/I
D*F/C/C
D*F/C/E
D*F/C/G
D*F/C/H
D*F/C/I
D*F/E/E
D*F/E/G
D*F/E/H
D*F/E/I
D*F/G/G
D*F/G/H
D*F/G/I
D*F/H/H
D*F/H/I
D*F/I/I
D*G/A/A
D*G/A/B
D*G/A/C
D*G/A/E
D*G/A/F
D*G/A/H
D*G/A/I
D*G/B/B
D*G/B/C
D*G/B/E
D*G/B/F
D*G/B/H
D*G/B/I
D*G/C/C
D*G/C/E
D*G/C/F
D*G/C/H
D*G/C/I
D*G/E/E
D*G/E/F
D*G/E/H
D*G/E/I
D*G/F/F
D*G/F/H
D*G/F/I
D*G/H/H
D*G/H/I
D*G/I/I
D*H/A/A
D*H/A/B
D*H/A/C
D*H/A/E
D*H/A/F
D*H/A/G
D*H/A/I
D*H/B/B
D*H/B/C
D*H/B/E
D*H/B/F
D*H/B/G
D*H/B/I
D*H/C/C
D*H/C/E
D*H/C/F
D*H/C/G
D*H/C/I
D*H/E/E
D*H/E/F
D*H/E/G
D*H/E/I
D*H/F/F
D*H/F/G
D*H/F/I
D*H/G/G
D*H/G/I
D*H/I/I
D*I/A/A
D*I/A/B
D*I/A/C
D*I/A/E
D*I/A/F
D*I/A/G
D*I/A/H
D*I/B/B
D*I/B/C
D*I/B/E
D*I/B/F
D*I/B/G
D*I/B/H
D*I/C/C
D*I/C/E
D*I/C/F
D*I/C/G
D*I/C/H
D*I/E/E
D*I/E/F
D*I/E/G
D*I/E/H
D*I/F/F
D*I/F/G
D*I/F/H
D*I/G/G
D*I/G/H
D*I/H/H
E*E/A/A
E*E/A/B
E*E/A/C
E*E/A/D
E*E/A/F
E*E/A/G
E*E/A/H
E*E/A/I
E*E/B/B
E*E/B/C
E*E/B/D
E*E/B/F
E*E/B/G
E*E/B/H
E*E/B/I
E*E/C/C
E*E/C/D
E*E/C/F
E*E/C/G
E*E/C/H
E*E/C/I
E*E/D/D
E*E/D/F
E*E/D/G
E*E/D/H
E*E/D/I
E*E/F/F
E*E/F/G
E*E/F/H
E*E/F/I
E*E/G/G
E*E/G/H
E*E/G/I
E*E/H/H
E*E/H/I
E*E/I/I
E*F/A/A
E*F/A/B
E*F/A/C
E*F/A/D
E*F/A/G
E*F/A/H
E*F/A/I
E*F/B/B
E*F/B/C
E*F/B/D
E*F/B/G
E*F/B/H
E*F/B/I
E*F/C/C
E*F/C/D
E*F/C/G
E*F/C/H
E*F/C/I
E*F/D/D
E*F/D/G
E*F/D/H
E*F/D/I
E*F/G/G
E*F/G/H
E*F/G/I
E*F/H/H
E*F/H/I
E*F/I/I
E*G/A/A
E*G/A/B
E*G/A/C
E*G/A/D
E*G/A/F
E*G/A/H
E*G/A/I
E*G/B/B
E*G/B/C
E*G/B/D
E*G/B/F
E*G/B/H
E*G/B/I
E*G/C/C
E*G/C/D
E*G/C/F
E*G/C/H
E*G/C/I
E*G/D/D
E*G/D/F
E*G/D/H
E*G/D/I
E*G/F/F
E*G/F/H
E*G/F/I
E*G/H/H
E*G/H/I
E*G/I/I
E*H/A/A
E*H/A/B
E*H/A/C
E*H/A/D
E*H/A/F
E*H/A/G
E*H/A/I
E*H/B/B
E*H/B/C
E*H/B/D
E*H/B/F
E*H/B/G
E*H/B/I
E*H/C/C
E*H/C/D
E*H/C/F
E*H/C/G
E*H/C/I
E*H/D/D
E*H/D/F
E*H/D/G
E*H/D/I
E*H/F/F
E*H/F/G
E*H/F/I
E*H/G/G
E*H/G/I
E*H/I/I
E*I/A/A
E*I/A/B
E*I/A/C
E*I/A/D
E*I/A/F
E*I/A/G
E*I/A/H
E*I/B/B
E*I/B/C
E*I/B/D
E*I/B/F
E*I/B/G
E*I/B/H
E*I/C/C
E*I/C/D
E*I/C/F
E*I/C/G
E*I/C/H
E*I/D/D
E*I/D/F
E*I/D/G
E*I/D/H
E*I/F/F
E*I/F/G
E*I/F/H
E*I/G/G
E*I/G/H
E*I/H/H
F*F/A/A
F*F/A/B
F*F/A/C
F*F/A/D
F*F/A/E
F*F/A/G
F*F/A/H
F*F/A/I
F*F/B/B
F*F/B/C
F*F/B/D
F*F/B/E
F*F/B/G
F*F/B/H
F*F/B/I
F*F/C/C
F*F/C/D
F*F/C/E
F*F/C/G
F*F/C/H
F*F/C/I
F*F/D/D
F*F/D/E
F*F/D/G
F*F/D/H
F*F/D/I
F*F/E/E
F*F/E/G
F*F/E/H
F*F/E/I
F*F/G/G
F*F/G/H
F*F/G/I
F*F/H/H
F*F/H/I
F*F/I/I
F*G/A/A
F*G/A/B
F*G/A/C
F*G/A/D
F*G/A/E
F*G/A/H
F*G/A/I
F*G/B/B
F*G/B/C
F*G/B/D
F*G/B/E
F*G/B/H
F*G/B/I
F*G/C/C
F*G/C/D
F*G/C/E
F*G/C/H
F*G/C/I
F*G/D/D
F*G/D/E
F*G/D/H
F*G/D/I
F*G/E/E
F*G/E/H
F*G/E/I
F*G/H/H
F*G/H/I
F*G/I/I
F*H/A/A
F*H/A/B
F*H/A/C
F*H/A/D
F*H/A/E
F*H/A/G
F*H/A/I
F*H/B/B
F*H/B/C
F*H/B/D
F*H/B/E
F*H/B/G
F*H/B/I
F*H/C/C
F*H/C/D
F*H/C/E
F*H/C/G
F*H/C/I
F*H/D/D
F*H/D/E
F*H/D/G
F*H/D/I
F*H/E/E
F*H/E/G
F*H/E/I
F*H/G/G
F*H/G/I
F*H/I/I
F*I/A/A
F*I/A/B
F*I/A/C
F*I/A/D
F*I/A/E
F*I/A/G
F*I/A/H
F*I/B/B
F*I/B/C
F*I/B/D
F*I/B/E
F*I/B/G
F*I/B/H
F*I/C/C
F*I/C/D
F*I/C/E
F*I/C/G
F*I/C/H
F*I/D/D
F*I/D/E
F*I/D/G
F*I/D/H
F*I/E/E
F*I/E/G
F*I/E/H
F*I/G/G
F*I/G/H
F*I/H/H
G*G/A/A
G*G/A/B
G*G/A/C
G*G/A/D
G*G/A/E
G*G/A/F
G*G/A/H
G*G/A/I
G*G/B/B
G*G/B/C
G*G/B/D
G*G/B/E
G*G/B/F
G*G/B/H
G*G/B/I
G*G/C/C
G*G/C/D
G*G/C/E
G*G/C/F
G*G/C/H
G*G/C/I
G*G/D/D
G*G/D/E
G*G/D/F
G*G/D/H
G*G/D/I
G*G/E/E
G*G/E/F
G*G/E/H
G*G/E/I
G*G/F/F
G*G/F/H
G*G/F/I
G*G/H/H
G*G/H/I
G*G/I/I
G*H/A/A
G*H/A/B
G*H/A/C
G*H/A/D
G*H/A/E
G*H/A/F
G*H/A/I
G*H/B/B
G*H/B/C
G*H/B/D
G*H/B/E
G*H/B/F
G*H/B/I
G*H/C/C
G*H/C/D
G*H/C/E
G*H/C/F
G*H/C/I
G*H/D/D
G*H/D/E
G*H/D/F
G*H/D/I
G*H/E/E
G*H/E/F
G*H/E/I
G*H/F/F
G*H/F/I
G*H/I/I
G*I/A/A
G*I/A/B
G*I/A/C
G*I/A/D
G*I/A/E
G*I/A/F
G*I/A/H
G*I/B/B
G*I/B/C
G*I/B/D
G*I/B/E
G*I/B/F
G*I/B/H
G*I/C/C
G*I/C/D
G*I/C/E
G*I/C/F
G*I/C/H
G*I/D/D
G*I/D/E
G*I/D/F
G*I/D/H
G*I/E/E
G*I/E/F
G*I/E/H
G*I/F/F
G*I/F/H
G*I/H/H
H*H/A/A
H*H/A/B
H*H/A/C
H*H/A/D
H*H/A/E
H*H/A/F
H*H/A/G
H*H/A/I
H*H/B/B
H*H/B/C
H*H/B/D
H*H/B/E
H*H/B/F
H*H/B/G
H*H/B/I
H*H/C/C
H*H/C/D
H*H/C/E
H*H/C/F
H*H/C/G
H*H/C/I
H*H/D/D
H*H/D/E
H*H/D/F
H*H/D/G
H*H/D/I
H*H/E/E
H*H/E/F
H*H/E/G
H*H/E/I
H*H/F/F
H*H/F/G
H*H/F/I
H*H/G/G
H*H/G/I
H*H/I/I
H*I/A/A
H*I/A/B
H*I/A/C
H*I/A/D
H*I/A/E
H*I/A/F
H*I/A/G
H*I/B/B
H*I/B/C
H*I/B/D
H*I/B/E
H*I/B/F
H*I/B/G
H*I/C/C
H*I/C/D
H*I/C/E
H*I/C/F
H*I/C/G
H*I/D/D
H*I/D/E
H*I/D/F
H*I/D/G
H*I/E/E
H*I/E/F
H*I/E/G
H*I/F/F
H*I/F/G
H*I/G/G
I*I/A/A
I*I/A/B
I*I/A/C
I*I/A/D
I*I/A/E
I*I/A/F
I*I/A/G
I*I/A/H
I*I/B/B
I*I/B/C
I*I/B/D
I*I/B/E
I*I/B/F
I*I/B/G
I*I/B/H
I*I/C/C
I*I/C/D
I*I/C/E
I*I/C/F
I*I/C/G
I*I/C/H
I*I/D/D
I*I/D/E
I*I/D/F
I*I/D/G
I*I/D/H
I*I/E/E
I*I/E/F
I*I/E/G
I*I/E/H
I*I/F/F
I*I/F/G
I*I/F/H
I*I/G/G
I*I/G/H
I*I/H/H
